question,answers
... (유튜브 같은곳에 공략 찾아 보세요) Q.2 풀을 베거나 몬스터 잡다보면 나옵니다 Q.3 지저 광물은 모르겠고 조나니움은 나중에 뽑기? 같은곳에서 조나니움 기어로 바꿀수...,"['헐... 왕눈이나.. 그 전작 야생의 숨결(야숨)이\n그렇게 돈(루피) 노가다가 필요한 게임은 아닌데요..\n그렇다고 그냥그냥 플레이 하다 보면 돈이 쌓이고 그런 게임도 아니라서요\n갑자기 큰 돈 필요하면 좀 곤란해지기도 하지요\n일반적으로 추천하는 방법은\n남아도는 (여분의, 쓰지 않는) 식재료 요리해서 판매...\n하는 게 효율이 좋은데요\n지금 당장 추운 지역에서 활동이 힘드시면\n카카리코 마을 근처 아라브 평야에 사슴들 사냥하면서 고기고기\n(라이넬 조심)\n상급/최상급 고기 5개씩 요리해서 팔면\n돈이 좀 됩니다..\n다른 식재료라도 남아도는 건 요리해서 팔아보세요\n야숨에서는 요리하면 식재료로 파는 것보다 3배정도 뻥튀기 됐는데\n왕눈에서는 2배 정도로 너프 먹었네요..\n그래도 식재료로 파는 것보다는 돈이 더 됩니다.\n질문 하나하나 답변하면', ""Q1. 그 동굴은 아마 '튤리'의 행방을 찾아 따라가는 단서로 주어지는 거지"", '       돈을 벌 수 있는 미션이 아닙니다.', '       왕눈도 야숨도 미션 해서 필요한 자금 마련하는 그런 경향이 없습니다...', '       그런 힌트나 미션(챌린지)들은 모험으로 이끌어주는 가이드 정도입니다.', 'Q2. 일단 추운 지대에서 자유롭게 움직일 수 없는 상태로는 돈 버는 게 쉽지 않습니다.', '       혹 시작의 하늘섬에서 얻은 방한복 바지에', '       + 추가로 리토 마을에서 몸통이나 머리 하나라도 구매해서 ', '       총 2단계 추위 대비가 되면 ', '       추운지역 동물들 사냥해서 고기 모으는 게 좀 낫긴 한데 ', '     - 눈밭 이동속도 느림', ""     - 고기는 빨리 획득하지 않으면 '냉동'요리가 되어버림"", ""     - 주로 '활'과 '화살' 소모를 많이 함"", '      등등으로 수지가 안 맞을 수 있고요', '', '      차라리 활동에 어려움이 없는 다른 지역을 먼저 탐험하실 것을 추천합니다.', ""Q3. 지저에서 캐는 '조나니움'은... 이번 게임의 핵심 광물이라고 보시면 됩니다."", '       엑스맨 세계관의 아다만티움... 마블 유너버스의 비브라늄... 판타지 세계의 미스릴.. ', ""       - '제련' 골렘에게서 '조나우 에너지 결정'을 바꿔서 '배터리' 확장"", '       - 블루 프린트 기능 쓸 때 부품 대신 소모 (일반 조나니움 한정)', '       - 나중에 특정 골렘에게서 조나우 장비 교환', '       - 조나우 문명 관련 방어구 강화 재료', '       등등에 쓰입니다. ', ""       특히 '커다란 조나니움 광석'은 확률적으로 나오니 더더욱 쓸모가 많고 희귀하고요"", '       (일반 조나니움의 20배 가치)', '       그걸로 돈벌이는 안 된다고 보시면 되고', '', ""       '지상'의 '동굴' 이나 고론지대 일대에서 보이는 일반광상/희귀광상에서 나오는 고급 광석(보석류)"", '       (다이아몬드-사파이어-루비-토파즈) 그 정도가 돈이 되는데', '       맘 먹고 광석을 사용하려면 넉넉한 편은 아니라서요... 남는 식재료 요리가 제일 합리적입니다...', ""뉴비라고 하시니..\n제가 다른 분께 \n(스포 없이) 전반적인 게임 설명드린 답변 있거든요\n혹 참고가 될지 보시고\n제일 끝에 (전작 '야생의 숨결'이기는 하지만) 루피 버는 요령 링크도 달아놨어요\n참고하시면 도움이 되실 겁니다.\nhttps://kin.naver.com/qna/detail.naver?d1id=6&dirId=6130106&docId=454436492"", '야생의 숨결 루피 가이드는 바로 링크 드립니다.\nhttps://kin.naver.com/qna/detail.nhn?d1id=2&dirId=20120&docId=336521953', 'Q.1 잘 모르겠습니다. (유튜브 같은곳에 공략 찾아 보세요)\nQ.2 풀을 베거나 몬스터 잡다보면 나옵니다\nQ.3 지저 광물은 모르겠고 조나니움은 나중에 뽑기? 같은곳에서 조나니움 기어로 바꿀수 있습니다.']"
젤다의 전설 야생의 숨결 dlc 초반에 dlc 있는 거랑 없는 거랑 차이 큰가요 ? 그리고... 단 무쥬라의 가면을 진짜 게임 초반에 찾으려면 공략을 찾아봐야 할 겁니다. dlc특전은...,['완전 초반 튜토리얼 때는 거의 차이가 없지만 그 이후에 무쥬라의 가면을 얻는 순간부터 게임 난이도가 확 낮아지죠. 단 무쥬라의 가면을 진짜 게임 초반에 찾으려면 공략을 찾아봐야 할 겁니다. \ndlc특전은 기간한정상품이 아니기 때문에 아예 dlc판매가 중단되는 시점이 아닌 이상 다 얻을 수 있습니다.']
제가 젤다의 전설 야숨을 하려는데 좀 어려워서요! 혹시 공략 잘 정리된 블로그 알려주실 수 있으신가요? 링크 남겨주세요ㅜㅜ 부탁드립니다 내공 30 겜동이의게임저장소 젤다...,"['겜동이의게임저장소 젤다 야숨 이렇게 쳐보세요! 이분 정말 도움이많이돼고, 신수, 영걸들의 노래, 검의시련, 기억 이런거 다알려주십니다 이분 정말 좋습니다ㅠ']"
닌텐도 젤다의전설 마스터소드 얻는법좀 자세히 알려주세요 그리고 라이넬 잡는 공략좀요 바위락도요:: 마스터 소드는 숲에 있는데 하트 13개여야지 획등 가능해요. 숲이...,"['1. 하트 13칸을 모은뒤 코르그의 숲에서 뽑기 (음식으로 채운 노란색 하트는x)  코르그 숲 공략\nhttps://m.blog.naver.com/oozzooxx/222497021883', '2. 방패로 러쉬. 러쉬 후 쓰러진 틈을 타 등 뒤에 올라타 내려치기\n3. 폭탄화살로 등 위의 광석 폭발시키기. 혹은 타임록을 이용해 쓰러지거나 멈춘 틈을 타서 올라타서 y를 꾹 눌러 휘두르기', '마스터 소드는 숲에 있는데 하트 13개여야지 획등 가능해요. 숲이 하이랄 성 위에 있는데 맵을 해방하고 가세요.  또 라이넬은 후반에 재료 주는 착한(??)) 친구에요.(별까지 주고 무기도 주고 화살도 주는 아낌없이 주는 라이넬) 일단 날아서 화살로 기절시키고 패턴떄 마다 러쉬(마스터소드)를 해주면 끝이죠. 바위락은 리발 능력으로 날아서 바위에 양손검 딜 넣으면 되요(얘도 많이 주죠 ㅎㅎ)']"
안녕하세요 도돈고 동굴에서 눈에 폭탄던져서 불붙히는거 있잖아요 근데 폭탁주머니에 폭탄을 다써서 폭탄을 못쓰는데 어케해요? 폭탄주머니를 얻은 후부터는 항아리를...,['폭탄주머니를 얻은 후부터는 항아리를 부수거나 풀을 베다보면 폭탄이 나오기도하고 상점에서 구매하실수도있습니다']
... 오카리나가 젤다의 전설 시리즈 중에서도 제일 명작이라길레 조금씩 게임을... 공략방법을 찾아봐도 안보입니다. 다른 특별한 방법이 있을까요....? 출시된지 오래된...,['링크가 먹을수있는 아이템 말고 벌레나 요정같은거 병에 들어있을때 사용하시면 그걸 사주는거로 기억합니다\n루피주는거말곤 딱히 이벤트가 발생하지않기때문에 신경쓰지 않으시는게 좋습니다']
밑에있는 사진처럼 처음부터 끝까지설명좀 해주세요(공략) 오른쪽에 철 상자를 통해... 유튜버 고무망치 모든 사당 공략 영상 올리신 분이니까 다른 사당깰때도 이분 보시길,"['오른쪽에 철 상자를 통해 위로 올라가 상자를 먹을 수 있습니다. 철 상자를 마그넷 캐치로 다 위 사진기준 오른쪽 부분에 쌓아서 올라가면 기다란 철판이 있는데 그걸 땅에 떨구고 내려와서 사당 주인(머미) 있는데에서 철판으로 연결할 수 있도록 살짝 거리를 둬서 철 상자 3개를 놓고 올라가서 철판으로 사당주인 있는데까지 연결 동영상 링크 올리겠습니다', '유튜버 고무망치 모든 사당 공략 영상 올리신 분이니까 다른 사당깰때도 이분 보시길']"
젤다의 전설 브레드 오브 더 와일드의 이가단 기지 공략좀 알려주세요.. ㅠㅠ 무슨 투구를 찾으라는데... 일단 처음엔 이긴단 간부 안보이면 글라이더 타고 착지후 올라가시고...,"['일단 처음엔 이긴단 간부 안보이면 글라이더 타고 착지후 올라가시고 또 글라이더 타시면 이가단 간부가 멍청하게 와서 그사이에 가시면 되고요 사다리타고 올라가서 바나나챙기시고 뚤린데서 뛰어서 올라간다음 일부로 걸림니다\n그리고 나가는 문 위쪽에 공간이 이ㅛ는데 에이이이는 멍청해서 못들어옵니다.\n공격도 다 씹히고요.\n그사이에 폭탄이랑 폭탄화살로 다끝내고 보석들 챙기고 나가시면 코가넴이 나옵니다 그러면 ㅂㅇ', '여기가 이가단 아지트 위치인데 사실 인게임에서도 퀘스트를 클릭하시면 시커 스톤 지도에 노란색으로 표시됩니다.\n유튜브에 검색하시면 Bow Slide라는 글리치 기술이 있는데 그거 사용하시면 소리를 내지 않고 빠르게 움직일 수 있어서 이가단 아지트를 날로 먹을 수 있습니다.\n글리치를 못 쓰시겠으면 칼날바나나를 이용해서 이가단 정찰병을 유인한 뒤에 몰래 빠져나가면 됩니다. 리모콘 폭탄으로도 유인할 수 있으니 참고하세요(리모콘 폭탄을 터뜨리면 데미지도 별로 안들어가고 들키기만 하니깐 유인해서 터뜨리려는 생각은 접으세요).\n겔드 마을 가실 정도면 하테노 고대 연구소는 무조건 가보셨을 것 같은데 하테노 고대 연구소에서 타임록을 업그레이드하시면 이가단의 시간을 멈출 수 있습니다. 두 번째 방에 가시면 사다리가 보이실텐데 사다리 주변을 지키고 있는 이가단을 타임록으로 멈춘 후 빠르게 사다리를 오르고, 사다리 위에는 걸어다닐수 있는 플랫폼이 있는데 출구 근처까지 가서 출구를 지키는 정찰병을 칼날바나나로 유인한 뒤 빠져나가시면 됩니다.\n정 안되시면 추낙 고대 연구소에 가셔서 고대 화살을 구해오시면 됩니다. 그러면 이가단 정찰병들을 한방컷 내서 정찰병이 다른 정찰병들에게 링크의 존재 사실을 알리기도 전에 죽어 들키지 않습니다.']"
"... 가논을 다시 잡아야 한다면, 게임 내에서 힌트를 찾거나 공략을 따라 진행할 수 있습니다. 또는 온라인 커뮤니티에서 더 자세한 정보를 얻을 수도 있습니다. ᵔᴥᵔ답변에...","['   게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ\u200d 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾\n        최대한 간결하고 정확한 답변 드려볼게요!\n  질문에 대한 답변: \n   네, 별표시가 있는 데이터를 선택하면 해당 위치부터 게임을 다시 시작할 수 있습니다. 가논을 다시 잡아야 한다면, 게임 내에서 힌트를 찾거나 공략을 따라 진행할 수 있습니다. \n 또는 온라인 커뮤니티에서 더 자세한 정보를 얻을 수도 있습니다.\n  ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ\n         ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ\n  ']"
... 개인적으로 겔드는 신전 가는 길이 공략 없으면 어렵고 퍼즐도 그나마 어렵습니다..... 신전의 난이도가 매우 쉬워서 공략 없이도 대부분 깨실 수 있으실 겁니다. 그리고...,"['저 같은 경우에는 리토-조라-고론-겔드 \n이 순서대로 깼는데요.. \n개인적으로 겔드는 신전 가는 길이 공략 없으면 어렵고 퍼즐도 그나마 어렵습니다.. \n그래서 저는 조라를 깨시는 걸 추천드립니다.\n신전의 난이도가 매우 쉬워서 공략 없이도 대부분 깨실 수 있으실 겁니다. \n그리고 시드의 능력이 링크의 덥고 뜨거운 거를 \n막아주기 때문에 데스마운틴, 겔드 사막에서 더울 때에 좋습니다.\n그래서 저는 리토-조라-고론-겔드\n이 순서를 추천드립니다!\n능력은.. 툴리의 능력은 아실 테니 다른 애들의 능력을 말씀해 드리자면, \n시드는 링크가 물 보호막에 젖게 하고(조라 무기하고 찰떡) 물 보호막이 사라짐과 동시에 공격을 1회 막아줍니다. \n그리고 물 보호막이 없어지기 전에 무기를 휘두르면 물 보호막이 사라짐과 동시에 물 공격을 휘두릅니다.\n윤돌은 돌진으로 돌을 깨거나 적에게 대미지를 입힐 수 있는데 그냥 돌 깨거나 조나우 기어를 조종할 때 미사일로 사용하는 느낌입니다.\n루쥬는 화살을 쏘면 적중한 자리에 1회 번개가 내리칩니다.']"
"제가 젤다의 전설 야생의 숨결을 하고 있는데요. 제가 아무런 정보(아미보, DLC 등등)도... 공략을 보시는 것도 좋으시지만 왠만해서는 자신의 힘으로 해결하는 것을 권장합니다....","['1000시간 한 고인물이 그나마 생각한 뉴비가 야숨을 즐겁게 하는법입니다.\n1. 신수, 가논을 나중에 깨고, 기억찾기, 사당, 미니퀘스트, 탑 찾기나 흥미로운 곳 가기 등을 먼저 하세요.\n 야숨에 쉽게 질리는 사람들의 유형 중 하나가 스토리 하나만 보고 클리어하는 스타일입니다. 스토리를 클리어 하는 것도 물론 중요하지만, 야숨은 그것만이 즐길 것은 아니기 때문입니다. \n 우선 야숨은 맵이 아주 넓습니다. 200시간을 해도 전부 다 찾지 못할정도로 말입니다. 그러기에 맵 곳곳에 숨겨진 요소나 퍼즐, 흥미로운 이벤트가 아주 많습니다. 코로그 같은 것도 엄청나게 많기에 혼자서 여행하면서 자신의 힘으로 그것들을 찾아내고 깨는 것이 야숨의 매력 중 하나입니다. 야숨이 돌아다니는 게임이라고 불리는 이유가 그것입니다.\n 스토리를 먼저 클리어 하게 된다면 이러한 즐길 것들을 전부 버리고 하는 것이기 때문에 우선 돌아다니면서 흥미로운 것들을 먼저 하시길 바랍니다. 저는 개인적으로 신수나 가논 클리어의 우선순위를 맨 마지막으로 두었습니다만, 뉴비분들은 가논만 맨 마지막으로 두는 것도 좋습니다.\n2. 유튜브에서 본 고인물들이 하는 컨트롤은 따라하지 마세요.\n 우선 야숨을 처음 하신다는 가정 하에 만약에 유튜브에서 야숨 몇백시간 고인물이 사당 10초 클리어 하는 영상! 삐슝빠슝! 이런 영상들을 보시고 따라하실 생각을 절대 하지 마시길 바랍니다. 그거야 말로 재미를 버리고 짜증을 얻는 지름길 중 하나이기 때문입니다. \n 보통 그러한 컨트롤을 쓰시는 분들은 이미 야숨을 씹고뜯고 맛보고 즐기고 난 다음에 뭐 할거 없나? 해서 익힌 컨트롤이기 때문입니다. 그렇기에 초회차, 즉 처음하시는 분들이 무작정 그런걸 따라하면 어렵고 시간만 날리기 때문입니다. 물론 뉴비 팁 같은 것에 나오는 영상에서 자신이 지금 당장 따라할 수 있을 것 같다! 와 같은 쉬운 컨트롤은 따라하셔도 괜찮습니다.\n 그리고 사당 클리어가 막히거나, 이런 재료는 어디서 구하는지에 대해서 영상을 찾아보시는 것 또한 괜찮습니다. 컨트롤을 따라하는게 문제지 플레잉이 막히면 어쩔수 없으니깐요. 하지만 보통 스스로의 힘으로 해결하시는 것을 권합니다.\n3 . dlc를 구매할 수 있으시면 구매 하시는게 좋습니다.\n 우선 dlc를 구매해서 얻는 보상들이 아주 성능이 좋습니다. 특히 뉴비한테는 더더욱 말이죠. 심지어 몇몇개는 고인물들도 자주 쓰는 아이탬들도 있기에 구매할 여건이 가능하시다면 사시는 걸 추천드립니다. 그리고 재밌는 추가 컨탠츠나 숨겨진 스토리 같은것들도 있기에 야숨을 제대로 즐기고 싶다! 하시면 구매하는 것을 추천드립니다.\n 추가로 아미보도 사는것은 괜찮으나, 원하는 탬들(뽑기로 나오는 것)을 얻으시려면 시간이 많이 걸립니다. 뉴비에게 아미보를 사라는 것은 선택사항입니다. 사면 플레잉이 편해지는것은 맞으나, 돈이 많이들 수도 있고, 그중에서 원하는 아이탬이 있다면 시간을 날려먹을 각오는 하셔야 합니다.\n4. 전투를 왠만해선 피하지 마세요. 단, 너무 강한 적이나 상대하기 어려운 상황일 경우 피하는 것도 상책입니다.\n 야숨뿐만 아니라 젤다 시리즈는 전통적으로 퍼즐과 전투가 주력 컨탠츠입니다. 처음 하시는 분이라고 해서 너무 적들과 피하고 다니시면 안됩니다. 적들과 전투를 함으로서 좋은 아이탬들을 얻을 수 있고, 적에게서 몬스터 소재등을 얻을 수 있기 때문입니다.(이 이유가 가장 큽니다. 몬스터 소재는 자주 쓰이기 때문입니다) 몬스터 소재는 많이 모아두면 좋기 때문입니다. 또한 전투를 함으로서 경험을 쌓아 몬스터를 상대하는게 점점 쉬워질 수도 있습니다.\n 하지만 너무 강한 적이나, 까다로운 적들, 상황이나 조건이 안 좋다면 상대하지 않고 도망치는 것 또한 방법입니다. 강한 적을 쓰러뜨리면 얻는 보상이 좋은 건 맞으나, 그렇지 않은 경우도 꽤 있기 때문입니다. 그리고 상황이 좋지 않은 상황에서 싸우면 죽는 경우가 허다하기에 힘들다 하면 도망치고 나중에 복수의 칼을 갈아 도전하시기 바랍니다.\n5. 아이탬을 모으는 방법에 대해서?\n 야숨에는 아이탬이 상당히 많습니다. 식재료, 몬스터 재료, 무기, 옷 등... 일일히 말하자면 힘듭니다. 하지만 많이 모아두면 좋습니다. 여러 상황에 쓰이거든요. \n 우선 식재료나 보석 등은 길가를 돌아다니거나 모험을 하다보면 보이는 경우가 많습니다. 보이시면 적극적으로 채취해주시기 바랍니다. 보석은 반짝반짝한 돌을 깨뜨려 얻는데, 철 해머, 돌 크러셔 같은 무기로 깨부수면 쉽게 부서집니다.(하지만 모든 양손무기가 돌을 깰 수 있는 것은 아닙니다. 한손무기도 마찬가지고요.) 폭탄으로도 깰 수 있으나 이러면 보석이 사방으로 튀기에 비추천합니다만, 적절한 양손무기가 없으면 폭탄으로 깨셔도 됩니다.\n 몬스터 재료는 아까 말했듯이 전투를 자주하면 쌓이게 되니 전투를 자주 하시면 됩니다.\n 무기는 입수하는 방법이 여러가지가 있는데, 우선 사당과 전투입니다. 사당을 클리어하다보면 어느정도 괜찮은 무기들을 얻게 됩니다. 사당 클리어를 적극적으로 하시면 좋습니다. 두번째로 전투입니다. 적들 중에서 좋은 무기들을 가지고 있는 개체들이 있기에 상기했듯이 전투를 자주 하시면 강한 무기들도 자주 들어올 겁니다. 마지막으로는 보물상자나, 미니 퀘스트 등을 깨다보면 얻을 수 있습니다. \n 옷, 즉 방어구는 상점에서 구매하는 경우도 있지만, 주로 미니 퀘스트나 사당을 클리어하다 얻게 됩니다. 그러기에 스토리 클리어보단 미니 퀘스트나 사당을 클리어 하는 것을 우선순위로 두는 이유 중 하나가 이것입니다. 스토리 클리어와 모험에 도움이 많이 됩니다.\n 이외에 아이탬들이 있으나, 찾기 어려운 아이탬이나 필요한 아이탬인데 구하는 방법을 모르겠다면 유튜브에 검색하는 것도 좋은 방법 중 하나입니다.\n6. 효율적으로?\n여느 게임이 마찬가지듯이 효율적으로 게임을 하면 우선 재미가 없습니다. 야숨도 마찬가지고요. 어느정도의 고통과 과정이 있어야 얻는 보상에 가치가 있는 것처럼, 빠르게 이 게임을 클리어 하시거나 힘든 과정을 생략하고 싶다는 생각은 버리셔야 합니다. 공략을 보시는 것도 좋으시지만 왠만해서는 자신의 힘으로 해결하는 것을 권장합니다. 이 게임은 노력해서 얻는 보상에 더욱 희열감을 느끼기 좋기 때문입니다.\n이상으로 팁을 적어놨습니다.']"
젤다의전설 마스터소드는 어디에 있나요? 답변해드리겠습니다. (채택은센스) 우선... 공략영상같은거를 보시면서하는것도 나쁘지않습니다. (특히신수) 추가로 신수들은...,"[""닌텐도 스위치 야생의 숨결 말씀이시라면...\n 마스터 소드는 '코로그의 숲' 정 중앙에\n'데크나무' 앞에 있습니다."", '젤다의 전설 야생의 숨결을 말하시는거라면 하이랄성 위,삼림의 탑 위쪽 코르그의 숲 중앙에 있습니다.', '답변해드리겠습니다. (채택은센스)\n우선 마스터소드는 코르크숲에있습니다.\n코르크숲은 하이랄성 북쪽에 위치하여있습니다.\n코르크숲에 들어갈려면 미로를 통과해야하는데요.\n미로는 횃불을들고 횃불이 향하는방향으로 가시면\n뚫립니다.\n공략영상같은거를 보시면서하는것도\n나쁘지않습니다. (특히신수)\n추가로 신수들은\n조라마을,리토마을,고론마을(?),겔드마을에\n있습니다.\n신수 커스가논죽일때 마스터소드좋슥니다.', '마스터소드는 하이랄 성 뒤, 하이랄 대삼림 중앙에 있는 데크나무 안에서 거주하는 코르그의 숲에 있습니다. 오직 퇴마의 검사만이 이곳에 다시 올 수 있게 코르그들이 마법을 걸어둔 신비로운 장소입니다. 검은 자신을 뽑는자를 시험합니다. 하트가 13개 있어야 뽑는 오직 퇴마의 검사만이 쓸 수 있는 검입니다. 들어가는 방법은 처음에는 횃대를 따라갑니다. 횃대 2개가 나란히 있는 곳부터는 포자 비슷한걸 따라갑니다. 그러면 100년 동안 코르그 이외의 손길이 닿지 않은곳, 코르그의 숲이 나옵니다. 입구 기준으로 데크나무 오른쪽에 사당이 있습니다. 그리고 버섯이 달린 치오라는 코르그에게 사당 퀘스트를 받을 수 있습니다. 또한 그곳은 여관이 용사여서 무료입니다. 데크나무 위에는 수수께끼 퀘스트가 있습니다. 클리어를 하면 다이아몬드를 줍니다. 퀘스트 사당 3개, 워프사당 1개로 하트나 스태미나를 한번 늘릴 수 있습니다. (채택해주세요~)', '데스 마운틴 근처에 가시면 근처에 몬스터 우글거리는 탑 있어요 그위에서 둘러보시면 분홍색 커다란 나무가 포함되어있는 숲이있는데 거긴 미로 숲을 통과 해야해요\n미로숲은 하얀 점들을 따라가면 됩니당!']"
젤다의전설 왕눈 다섯번째의현자를 찾아라에서 첨에 어디서부터 가야할지 막막합니다 도와주세요 https://www.youtube.com/watch?v=KX6E1qbskbM 이 영상 참고해보세요,"['https://www.youtube.com/watch?v=KX6E1qbskbM', '이 영상 참고해보세요']"
... 질문에 대한 답변: 젤다의 전설 티어스 오브 킹덤 지저에서 구멍에 빠져서 나오지... 퀘스트가 없다면 공략을 참고해보세요. 나갈 수 있는 광물이나 물건을 찾아야 할 수도...,"['    게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ\u200d 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾\n        최대한 간결하고 정확한 답변 드려볼게요!\n  질문에 대한 답변: \n  젤다의 전설 티어스 오브 킹덤 지저에서 구멍에 빠져서 나오지 못하셨군요. 세이브를 불러올 수 없다면, 게임을 다시 시작해야 할 수도 있습니다. \n 그러나 지저 탐사 퀘스트를 해결하면 게임을 나갈 수 있습니다. 퀘스트가 없다면 공략을 참고해보세요. \n  나갈 수 있는 광물이나 물건을 찾아야 할 수도 있습니다. 행운을 빕니다!\n  ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ\n       ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ\n  ', '지상에 있는 사당으로 워프하세요.', '지저스아니 지저에는 빛이나는 조형물이 있는데,\n뿌리입니다.\n뿌리를 밝혀놓으면 언제든 갈 수 있고\n나가는 방법은 조망대나 사당등으로 워프하는겁니다.']"
젤다의 전설 한지가 거의 1년이 다되어가는데요... 패링 할 때마다 안되서 너무 빡치고 정말 진심으로 스트레스받네요.. 공략을 찾아봐도 다 거기서거기입니다. 파란 빔이 뜰때...,"['사실 젤다 패링 판정이 좀 빡세서 어쩔 수 없습니다. 예상컨대, 패링 모션 중 성공 판정이 있는 시간은 사실상 0.2초 남짓일 거라 봅니다.\n때문에, 숙련자고 초보자고 패링 타이밍은 개빡집중해서 맞춰야 합니다. \n이미 패링 성공은 해 보신 분이니 조작법이나 타이밍 관련 설명은 필요 없으실 거고, 따로 드릴 조언이 있다면 숙련자라 해서 설렁설렁 한다고 되는 게 아닙니다. 사실 판정이 너무 빡세서 숙련자라고 매번 성공하는 것도 아니고요. 한번 한번 최선을 다한다는 느낌으로 해 보셔야 할 것 같습니다.', '허접한 답변 죄송합니다만 패링은 위치와 공격에 따라 타이밍이 달라 정확히 말씀드리기가 어렵습니다.\n여러번 해보시면서 타이밍을 아시는게 최선일것같습니다.', ""일단 가디언이 빨개졌을때부터 빡집중하시고요 ZL로 방패를 들고 기다리시고 레이저가 바로 눈앞에 왔을때 치면 됩니다.\n거리에따라 다르지만 대부분은 가디언이 삡 하고 레이저를 사용해 공격하고 1~2초뒤쯤에(거리에따라 다름. 이건 직접 해가면서 연구하는게 더 효과적일겁니다.) 바로 앞이다 싶을때 A버튼을 누르면 됩니다.\n그리고 고대시리즈 방패는 패링을 안해도 알아서 튕겨나가니까 정 어려우시다면 고대방패 쓰시는거도 나쁘지 않을거같네요(맵 오른쪽 위 추낙 고대연구소에서 제작하거나 힘의시련[사당] 깨면 아마 고대 방패 나올겁니다.)\n근데 이 방패쓰면 레이저가 어디로 반사될지 잘 모릅니다..\n초반부터 보행형가디언을 상대로 패링하는건 어렵고 3번이나 패링해야 죽으니 추낙 고대연구소 아래 다리없는 가디언이나 하이랄시내옛터에서 다리 없는 가디언 찾아서 연습하면 좋을거같습니다.(다리없는가디언은 1번만 패링성공하면 죽음)\n가디언 레이저는 방패 내구도에 많이 안좋으니 미리 여러가지 방패를 준비해놓는것을 추천드립니다.\n+수정\n방패가 레이저에 '닿을랑말랑'할때(바로앞일때) A버튼을 누르세요.""]"
젤다의 전설 야생의 숨결 시작했는데 퀘스트 나오는데로 따라가면서 플레이 하는건가요?... 탑을 열면 지도가 펼쳐집니다 초반에는 그래도 공략을 참고하시는게 더...,['탑을 열면 지도가 펼쳐집니다 초반에는 그래도 공략을 참고하시는게 더 재밌더라구요']
... 그래도 공략을 보면서 할까요 or 혼자서 차근차근 깨보고 2회차 때 놓친 거 확인하면서 공략보면서 해볼까요? 아... 그래도 공략을 봐야될까요? 1. 아무 상관 없습니다. 2....,['1. 아무 상관 없습니다. \n2. 공략보고 하는 건 재미를 깎아먹는다고 생각해요. 전투에서 막히면 전투영상 같은 거나 공략 좀 보고 나머지는 공략없이 한 번 해 보는 걸 개인적으로 추천드립니다. 1회차에서 빠진 건 2회차랄 것도 없이 엔딩 보고 나면 엔딩직전 세이브데이터에서 다시 시작이고 별표가 붙어서 엔딩을 본 세이브데이터라는 표시 해 주니까 그냥 그 세이브 들어가서 빠진 것들도 찾아보고 하세요. 엔딩 보면서 발견한 것 보다 빼먹은 게 2배 이상은 될 겁니다. 이거 하나하나 찾아가는 재미도 쏠쏠해요.']
젤다의 전설 야생의 숨결 난이도 많이 어렵나요?제가 게임 잘하는 편은 아닌데 공략안보고도할수 있을 정도 인가요? 네,['네 ']
... 것은 방염효과가 필요할 거 같은데 고론시티까지 가셨으면 방염은 이미 아시는 것 같네요 화염의 신전에서 얻을 수 있는 무기가 궁금하시면 공략을 찾아보셔야 할 거 같고요..,"[""ㅇㅅㅇ;;;\n질문을 정확히 이해를 못하겠습니다만...\n일단\n제.. 제가 아직 스토리 진행은 많이 못해서요.. ㅠ\n(배터리 확장하면서 놀고 있는 편.. ;;)\n화염의 신전이 어떻다 드릴 말씀은 없고\n그래도 전작(야생의 숨결)은 플레이 해 본 경험만 있으니까.\n무기가 불탄다는 것은 '목재' 무기라서 그럴 거 같은데요\n금속무기를 장비하시면 타지 않고요\n그냥 '다 불타고 있다'는 것은\n방염효과가 필요할 거 같은데\n고론시티까지 가셨으면 방염은 이미 아시는 것 같네요\n화염의 신전에서 얻을 수 있는 무기가 궁금하시면\n공략을 찾아보셔야 할 거 같고요..""]"
