question,answers
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,하트는 그럼 다 모으신겁니다 만약 2개를 다 채우고 싶으시다면 마인상 에서 스테미나 2개를 체력으로 바꾸는거 아니면 방법이 없어요
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...","    게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ‍ 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾
        최대한 간결하고 정확한 답변 드려볼게요!
  질문에 대한 답변: 
   젤다 왕눈, 구간을 지나가며 사과를 따는 것은 멋진 생각이에요. 추운 구간에서 탐험하고 사과를 따는 것은 힘들 수 있지만, 극복 가능해요. 
  고기를 얻고싶고, 개구리만 나와서 곤란하다면, 아래의 팁을 시도해보세요.
1. 고기 옆에 먹이물: 개구리보다 다른 동물을 유인하기 위해 고기 옆에 다른 동물의 먹이를 놓아보세요. 
예를 들어, 생선을 놓으면 고기에게 관심을 불러일으킬 수 있어요.
2. 개구리 유인법: 소리를 내는 도구나 아이템을 사용해 개구리를 유인할 수 있어요. 
  개구리가 사는 환경을 알아내고, 그에 맞는 유인법을 사용해보세요.
3. 다른 사냥 가능한 동물 찾기: 야생동물들은 지역에 따라 다른 동물들과 상호작용할 수 있어요. 
  개구리 외에도 다른 사냥 가능한 동물을 찾아보세요. 그들과 상호작용하고 얻고자 하는 고기를 얻을 수 있을 거에요.
이러한 방법들을 시도해보면 고기를 얻을 수 있을 것이에요. 
  극초반이 되어 성공하셨다면 더 멋진 모험을 계속할 수 있을 거예요. 행운을 빌어요!
   ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ
        ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ
  "
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...","안녕하세요. 답변드려요.
젤다 왕눈님, 저런! 추운 구간에서 사과를 따고 계속해서 고기를 얻고 싶으시다면 야생동물을 잡는 것이 중요해요. 하지만 개구리만 나온다니 조금 난감하시겠네요. 걱정하지 마세요! 여러 가지 방법으로 야생동물을 찾아낼 수 있어요. 아래의 단계를 따라해보세요:
1. 주위를 살펴보세요: 주변 환경에 야생동물이 숨어있을 수 있어요. 나무나 돌 밑, 풀이나 덤불 속 등을 살펴보세요.
2. 움직이는 소리를 들으세요: 야생동물은 움직일 때 소리를 내기도 해요. 귀를 열고 주변 소리에 주의를 기울여보세요. 나뭇잎이나 바람에 흔들리는 소리, 뒷발로 뛰거나 먹이를 잡는 소리 등을 들을 수 있어요.
3. 냄새를 맡아보세요: 야생동물은 특유의 냄새를 가지고 있을 수 있어요. 주변에 이상한 냄새가 나는 곳을 찾아보세요.
4. 적극적으로 움직이세요: 야생동물은 숨어있기 때문에 적극적으로 움직여야 해요. 걷거나 달리면서 주변을 탐색해보세요. 무작정 움직이는 것보다는 조용하고 민첩하게 움직이는 것이 좋아요.
5. 도구를 활용하세요: 몇 가지 도구를 사용하면 야생동물을 더 쉽게 찾을 수 있어요. 예를 들어, 간이 통신기를 사용하여 동물의 울음소리를 듣거나, 적외선 카메라를 사용하여 동물의 열을 감지할 수도 있어요.
6. 전문가의 도움을 받으세요: 어떻게 해도 야생동물을 찾을 수 없다면 전문가의 도움을 받는 것도 좋아요. 근처의 자연 보호구역이나 야생동물 관련 기관에 문의해보세요. 그들은 야생동물을 찾는 데 도움을 줄 수 있을 거에요.
위의 단계를 따라하면 야생동물을 더 쉽게 찾을 수 있을 거에요. 행운을 빕니다!
도움 되시고 채택부탁드려요.    "
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...","안녕하세요. 답변드립니다.
젤다 왕눈님, 게임을 시작하려고 하시는군요! 여러분이 추운 구간을 지나가지 못하고 사과를 따고 고기를 얻으려고 하는 상황이네요. 그리고 야생동물 중에 개구리만 나온다고 하셨는데, 어떻게 해야 할지 궁금하시군요. 이럴 때는 다음과 같은 단계를 따라서 해결할 수 있습니다:
1. 옷을 준비하세요: 추운 구간에는 저체온증에 걸릴 수 있으니까 따뜻한 옷을 입어주세요. 예를 들어, 모자, 장갑, 목도리, 겉옷 등을 착용하는 것이 좋아요. 이렇게 옷을 입으면 추위를 덜 느낄 수 있을 거예요.
2. 동물을 유인하세요: 개구리가 많이 나오는 상황에서는 다른 동물들도 있는 경우가 많아요. 그래서 다른 동물을 유인해서 고기를 얻을 수도 있어요. 예를 들어, 고기가 좋아하는 동물의 먹이를 이용해서 다른 동물을 유인할 수도 있겠죠. 이렇게 하면 고기를 얻을 수 있는 기회가 높아질 거예요.
3. 다른 지역으로 이동하세요: 만약에 개구리가 많이 나오는 구간에서 계속해서 고기를 얻기 어렵다면, 다른 지역으로 이동해서 시도해보세요. 게임 내의 다른 지역에는 더 다양한 동물들이 존재하기 때문에, 고기를 얻을 수 있는 다른 방법들이 있을 수 있어요.
4. 동물과 상호작용하세요: 개구리 이외의 동물들과도 상호작용할 수 있는 방법을 찾아보세요. 게임 속에서 다른 동물들과 친구가 되어서 혹은 그들의 도움을 받아서 고기를 얻을 수 있을지도 모르겠죠. 다른 동물들과의 상호작용을 통해 새로운 퀘스트나 임무를 받을 수도 있어요.
이렇게 여러 가지 방법들을 시도해보면서 사과와 고기를 얻을 수 있을 거예요. 하지만 게임을 하면서 언제나 주의해야 할 점은 안전이에요. 항상 주변 환경을 관찰하고 적절한 방어 장비를 착용하는 것을 잊지 말아주세요. 젤다 왕눈님이 좋은 결과를 얻을 수 있기를 바라며 응원해요! 행운을 빕니다!
도움 되시기 바랍니다.    "
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...","극 초반에는 됐다....
추운 구간을 못 지난다....
혹시 아직 하늘섬이신가요?
그렇다면 추운 곳의 사당을 클리어하지 못해서 
아직 워프도 안 돼서 많이 불편하실 텐데요
추운 지역으로 진입하는 경계  부분에
추위 대비 '음식'이 있습니다.
곤충/동물 류 못 구할 때는 음식도 대체가 됩니다.
따끈따끈초 열매가 추위 입구 곳곳에 있고요
밑 빠진 동굴이나 원형(나선형?)동굴에도 입구 부근에 따끈따끈초 있습니다.
추운 지역의 사당을 혹 클리어 하셨다면..
거기가 '트레루프' 사당인데요
그 사당 바로 앞의 나무 둥치까지 올라가면
방한복(다리)이 있습니다.
추위 1단계 대비는 되니까
이후 다른 곳 탐험에도 도움이 될 겁니다.
혹 하늘섬 내려와서 이야기라면
트레루프 사당 앞의 방한복 챙기시고요
리토 마을 도착하시면 리토 세트 장만하시면 됩니다.
거기까지 가는데는 방한복 1벌로 괜찮을 겁니다."
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...","고기는 하늘섬 주변을 돌아다니시면 타조같이 생긴
동물이있는데 무기로 때려서 잡거나 무기를 던지거나
활로 머리를 맞춰서 잡으면 짐승고기가 드랍됩니다."
... 사당 고대돌기둥군 꼭대기에 있다고 하는데 전 그자리에 동굴 유적밖에 없거든요..?사당이 아예 안보이는데 어떻게된걸까요ㅜ버그인가요...?아님 제가 못찾는건가요 사당...,"    요리를 사랑하는 남자 -요리왕- 인사 드립니다.
     정성 스럽게 작성하여 도움될수 있는 수기 답변 드리겠습니다.^^
    정성스런 답변: 
 젤다 순서 왕국의 눈물! 안녕하세요! 저도 젤다를 즐기는 이에요. 왕국의 눈물을 선물로 받으셨다니 멋지네요! 왕눈 스토리와 야생의 숨결은 서로 연결되어 있지만, 야숨을 하지 않아도 왕눈 스토리를 이해하는 데는 아무런 지장이 없어요. 
  왕국의 눈물은 왕눈 스토리가 독립적으로 진행되기 때문이에요. 하지만, 야숨도 흥미로운 스토리와 퀘스트를 제공하기 때문에 도전해보시는 것을 추천해요. 
 렇게 다양한 스토리를 경험하면 게임을 더욱 즐길 수 있답니다. 즐거운 게임 되세요!
   ⬤⬤⬤답변에 만족하셨다면 채택을 추가로 궁금하신점이 있으시다면 추가질문을 부탁드리겠습니다.⬤⬤⬤
       좋은하루되세요!
  "
... 사당 고대돌기둥군 꼭대기에 있다고 하는데 전 그자리에 동굴 유적밖에 없거든요..?사당이 아예 안보이는데 어떻게된걸까요ㅜ버그인가요...?아님 제가 못찾는건가요 사당...,"    게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ‍ 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾
       최대한 간결하고 정확한 답변 드려볼게요!
   질문에 대한 답변: 
   안녕하세요! 젤다 순서 왕국의 눈물을 즐기고 계시다니 멋지네요. 야생의 숨결과 연결된다고 하셨는데, 걱정마세요. 
 야생의 숨결은 사실 왕눈 스토리 이해에 크게 중요하지 않아요. 왕눈에서 우코운호의 사당까지 진행하셨다면 스토리 이해에는 지장이 없을 거에요. 
  그러나 야생의 숨결은 젤다 시리즈의 다른 요소들과 연결되어 있으니 추후에 시간이 되신다면 즐기셔도 좋을 것 같아요. 계속해서 게임을 즐기고 좋은 경험 되시길 바랄게요!
   ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ
         ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ
 "
젤다 왕눈 꼭 모든사당 깨야하나요? 전혀요. 시작의하늘섬에 있는 사당을 제외하면 하나도 안 깨도 엔딩볼 수 있습니다.,"젤다의 전설 시리즈는 전통적으로 최종보스 토벌 이후의 플레이 자체가 없고요. 세이브에 별표 붙은 건 보셨을 거고 이제 가논은 무시하시고(잡고 싶으면 또 잡아도 되고. 바뀌는 건 딱히 없음) 남은 퀘스트, 사당 등 하고 싶은 거 하시면 됩니다. "
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,"지저 뿌리=지상 사당위치
와 동일해요. 
https://ffxiv-fudge.tistory.com/entry/%EC%A0%A4%EB%8B%A4-%EC%99%95%EB%88%88-%EC%A7%80%EB%8F%84-%EB%B0%8F-%EC%B2%B4%ED%81%AC%EB%A6%AC%EC%8A%A4%ED%8A%B8"
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,여기에서 안내하는 사이트들 이용해보세요.
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,그게 다입니다.
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,"백룡은 하이랄 대륙을 전체적으로 돌기때문에 오는데 시간이 좀 걸립니다.
차라리 블루스크린에 비행선같은거 하나 만들어놓고 이동경로에 사당을 돌아다니시면서 발견되면 날라가시는건 어떤가요.
그게 아니라면 정석대로 테크나무 배탈을 해결해주시고 마소의 위치를 받아내는것도 좋습니다."
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,"아니 저런.. 
시작의 대지에서 제일 가까운 곳에 2곳을 못 찾으셨네요"
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,"저 원 안에 2개가 들어 있습니다...
시커센서에 반응하니까 찾아보세요
혹... 진~~짜 못 찾으시면
정확한 위치까지 알려드릴게요..."
사당 안간곳을 못찾겠는데 어디에 있나요? 아직 체력 3칸 못채웠고 축복의 빛은 3개 있어요 이거 하나 비었네요 원래 체력은 꽉 못채우고 두칸 비어요,"사당에서 얻는 축복의 빛 4개로 링크의 하트/스태미나 업 하는 것처럼
현자의 유지 4개로 현자들의 능력을 (각 한 번씩) 업그레이드 합니다.
현자는 5명... 현자의 유지는 총 20개로 
다 찾게 된다면 모두 업그레이드 할 수 있는 셈이죠"
사당 안간곳을 못찾겠는데 어디에 있나요? 아직 체력 3칸 못채웠고 축복의 빛은 3개 있어요 이거 하나 비었네요 원래 체력은 꽉 못채우고 두칸 비어요,"현자들 공격력만 올라갑니다.
다른건 없어요.ㅠ"
사당 안간곳을 못찾겠는데 어디에 있나요? 아직 체력 3칸 못채웠고 축복의 빛은 3개 있어요 이거 하나 비었네요 원래 체력은 꽉 못채우고 두칸 비어요,"현자의 유지를 4개 모아서 여신상에게 바치면
현자들의 데미지가 늘어납니다."
왕눈도 전작 야숨처럼 들어갔다가 덜깨고 나온 사당은 붉은색으로 지도에 워프 표시해주나요? 아니면 아예 표시 안해서 워프도 못하나요. 저번에 하나 들어갔다가 그냥...,그거 돌 튀어나온 부분에서 폭탄꽃 한 30개 화살에다가 붙여서 멀리서 때리고 난뒤 2페 시작 되면 아래로 내려가서 방패랑 러쉬 잘 쓰시면 깨요
왕눈도 전작 야숨처럼 들어갔다가 덜깨고 나온 사당은 붉은색으로 지도에 워프 표시해주나요? 아니면 아예 표시 안해서 워프도 못하나요. 저번에 하나 들어갔다가 그냥...,"저는 되게 쉽게 깼는데.
장비 강화+사당클리어해서 하트 많음 상태에서 현자들 모두 소환.
무기는 실버보스보크린 뿔을 무기에 달거나 골렘 상급? 암튼 그런 녀석들 뿔 단 무기들 여러개도 좋구요.
현자들이 어그로 끌어서 하는 동안 가까이 있는 놈을 마구 때려요. 그러면 걔들이 무기를 떨구는데 하트가 많으면 그걸 써도 크게 문제 없으니 다행이고 그러다보면 한놈이 멈쳐서 바닥에 독기를 뿌리는데 그놈만 활로 대가리를 맞추시구요.
저도 러시를 못해가지고 이렇게 잡았어요. 아니면 조나우 기구 이용해도 되구요"
왕눈도 전작 야숨처럼 들어갔다가 덜깨고 나온 사당은 붉은색으로 지도에 워프 표시해주나요? 아니면 아예 표시 안해서 워프도 못하나요. 저번에 하나 들어갔다가 그냥...,"일단 활 있죠? 거따 폭탄꽃 붙어서 연발하세요
가논 돌프도 똑같습니다"
... 한 군데 남으신거 같은데요? 맞나요? 이미지가 작아서 잘은 안보이는데요... 빨간 원으로 친 부분에는 사당이 두 군데 입니다. 여기가 맞을 듯 싶네요...,"대요정의 샘을 하나 더 해방해야 합니다.
대요정의 샘은 최대 4개 해방 가능하고, 그렇기에 4강화까지 가능한 것입니다.
대요정의 샘 위치를 알려줬을테니 가장 가까운 마구간에서 퀘스트 받고 깨면 됩니다."
... 한 군데 남으신거 같은데요? 맞나요? 이미지가 작아서 잘은 안보이는데요... 빨간 원으로 친 부분에는 사당이 두 군데 입니다. 여기가 맞을 듯 싶네요...,"야숨 기준
카카리코 마을 쪽 대요정의 샘, 
타만타 탑에서 보이는 대요정의 샘, 
시자기 마을 근처 사당 근처 대요정의 샘, 
겔드 사막 화석 쪽(남서쪽 끝)에 있는 대요정의 샘
에서 모두를 해방시켜야 풀강이 가능하십니다 ㅠㅠ
 100루피, 500루피, 1000루피, 10000루피가 필요하며 가격은 해금하는 순서 상관없이 그냥 할 때마다 올라갑니다.."
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,"기본적으로 싱글rpg게임이에요. rpg게임은 전투가 필수에다가 여기에서 여러가지 기능과 스토리를 진행하기 위해서는 전투가 필수적입니다. 여유로운 탐험 생활을 하는 힐링 게임이 아니에요. 적응하기 힘드실거라고 봅니다.
좀 있는 수준이 아니라 작품 스토리 자체가 세상을 멸망시키려고 하는 재왕/마왕에게서 공주를 구하고 또는 도와서 세상을 지키려고 하는 용사의 이야기에요..ㅠㅠ.
동숲같은 게임을 좋아하신다면 목장이야기 시리즈 추천드리고 조금 괴물을 해치워야 하지만 퍼즐요소가 더 많고 저런 전투가 아니라 아기자기한 피크민 시리즈 추천드리고 퍼즐같은 거라면 good job!, 찬물을 끼얹자 같은 게임 추천드려요."
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,"개인적으로 젤다에 싸움이 있긴 한데 그래도 진짜 명작이에요 제발 한번만 해보세요 진짜 후회는 안함
아래 링크는 플스 5 디지털 에디션 뿌리는 이벤트하고 있는데 아래 링크 한번만 눌러 주세요 
https://podgate.com/169d240
나도 먹고 좀 살자 위에 링크 한번만 눌러줘요 이상한건 아니야"
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,"저도 액션을 좋아하지 않는 편이지만 젤다의 전설 야생의 숨결은 엄청 재미있게 했습니다.
이어서 지금은 왕국의 눈물도 지금 하고 있고요.
싸움이 주를 이루지 않아요.
사당 챌린지로 다양한 퍼즐같은 퀘스트를 할 수 있고
탄탄한 스토리라인으로 몰입감이 뛰어납니다.
자유도가 높아서 그냥 돌아다니면서 사과나 새고기등등 파밍하는 재미도 있어요.
아래를 참고해 주세요. ^^"
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...","트레루프 얻은 사당 바로 옆에 나무 둥치 안에 있어요
트레루프 사당 나와서 
트레루프 써서 올라갈 높이의 나무 판이 삐죽 나온 게 보일 거예요"
... 사당 고대돌기둥군 꼭대기에 있다고 하는데 전 그자리에 동굴 유적밖에 없거든요..?사당이 아예 안보이는데 어떻게된걸까요ㅜ버그인가요...?아님 제가 못찾는건가요 사당...,"사당 상자나 로미 내부에 있는 상자에서 나옵니다.
또는 영혼의 신전 곡옥 획득 후 왼쪽에 있는 NPC에게 말 걸면 모든 조나니움 무기와 방패, 활을 구매 할 수 있습니다.
(오른쪽은 고대의 칼날)"
... 사당 고대돌기둥군 꼭대기에 있다고 하는데 전 그자리에 동굴 유적밖에 없거든요..?사당이 아예 안보이는데 어떻게된걸까요ㅜ버그인가요...?아님 제가 못찾는건가요 사당...,"사당 안에 상자에서 나오는 경우도 있고, 메인 챌린지를 진행하다보면 어떤 npc한테서 조나니움으로 살 수 있습니다."
젤다 왕눈 꼭 모든사당 깨야하나요? 전혀요. 시작의하늘섬에 있는 사당을 제외하면 하나도 안 깨도 엔딩볼 수 있습니다.,맵 열고 지상쪽에 있는 사당 워프 타시면 돼요
젤다 왕눈 꼭 모든사당 깨야하나요? 전혀요. 시작의하늘섬에 있는 사당을 제외하면 하나도 안 깨도 엔딩볼 수 있습니다.,"    게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ‍ 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾
    최대한 간결하고 정확한 답변 드려볼게요!
   질문에 대한 답변: 
  훌륭한 질문이에요! 젤다 왕눈 지저에서 나가는 방법은 쉬워요. 화면을 터치하거나 키보드를 사용하여 뒤로 나가는 버튼을 누르면 됩니다. 
 메뉴 옵션을 확인하여 게임을 저장한 다음 끝내기를 선택하면 게임을 종료할 수 있어요. 즐거운 게임 되세요!
  ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ
        ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ
 "
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,"진행도에 관련된 것 중 하나가 지명이 있습니다.
맵에서 ‘~다리’ 라던지 ‘~옛터’ 같은 지명이 안 밝혀진 곳이 1곳 있는 것 같네요."
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,여기 하나 없는 것 같은데요?
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,"직접 비교해보시죠.
절대 왕눈 맵 정리 사이트입니다.
사당 뿐 아니라 모든 수집대상을 확인해볼 수 있습니다.
https://www.zeldadungeon.net/tears-of-the-kingdom-interactive-map/?z=1&x=-1984&y=832&l=Surface"
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,"대안으로 국내 블로거 글 중 하나도 붙여둡니다.
https://gamemaker28.tistory.com/229"
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,시작하고 난후 덩굴을 자르고 나가면 앞에 초록색으로 빛나는 단말기가 있습니다 조사하기를 하셔야 워프 등록이 됩니다 모양은 아래사진 참고해주세요
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,원래 처음에는 워프기능 해방 안되어 있어요. 사당 3개 깨고 난 다음에 조금 퀘스트 진행후에 되는 걸로 기억합니다.
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,"젤다 왕국의 눈물에서 사당 워프 포인트는 처음부터 찍혀 있어야 합니다. 만약 워프 포인트가 없다면 게임에 문제가 있을 수 있습니다. 게임을 재시작해도 문제가 해결되지 않는다면, 게임을 삭제하고 재설치해보는 것도 한 가지 방법입니다. 또한, 게임의 업데이트가 필요할 수도 있으니 최신 버전으로 업데이트하는 것도 시도해보세요. 만약 이러한 방법으로도 문제가 해결되지 않는다면, 게임 제작사나 고객센터에 문의해보시는 것이 좋습니다."
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,"처음 하시는 거라면
시작의 하늘 섬에서는
처음부터 사당으로 워프할 수가 없습니다.
사당 3개를 깨고 다음 진행을 하려고 하니 막힌다... 하는 순간에
'라울'이 나타나
'아직 워프를 못 쓰는구나?' 하면서 워프를 쓸 수 있게 해 줍니다."
사당 안간곳을 못찾겠는데 어디에 있나요? 아직 체력 3칸 못채웠고 축복의 빛은 3개 있어요 이거 하나 비었네요 원래 체력은 꽉 못채우고 두칸 비어요,젤다가 용 되는 게 핵심이긴 한데 마지막에 사는지 죽는지 아직 확신이 없으시면 아직 스포당할 게 남아있긴 합니다. 
왕눈도 전작 야숨처럼 들어갔다가 덜깨고 나온 사당은 붉은색으로 지도에 워프 표시해주나요? 아니면 아예 표시 안해서 워프도 못하나요. 저번에 하나 들어갔다가 그냥...,아.. 안타깝게도 아마 막힌것 같네요... 저도 계속 시도해봤는데 않돼더라구요
왕눈도 전작 야숨처럼 들어갔다가 덜깨고 나온 사당은 붉은색으로 지도에 워프 표시해주나요? 아니면 아예 표시 안해서 워프도 못하나요. 저번에 하나 들어갔다가 그냥...,만약 1.1.2로 업데이트하셨으면 불가능합니다 ㅠㅠ
왕눈도 전작 야숨처럼 들어갔다가 덜깨고 나온 사당은 붉은색으로 지도에 워프 표시해주나요? 아니면 아예 표시 안해서 워프도 못하나요. 저번에 하나 들어갔다가 그냥...,글리치 마소를 생성하는 과정에서 글리치 마소를 다른 시점으로 넘길 때 필요한 복사 글리치가 막혀서 이제는 안됩니다. 근데 나중에 다른 적절한 무기 복사 글리치가 발견되면 글리치 마소는 다시 가능해 질 수도 있습니다.
왕눈도 전작 야숨처럼 들어갔다가 덜깨고 나온 사당은 붉은색으로 지도에 워프 표시해주나요? 아니면 아예 표시 안해서 워프도 못하나요. 저번에 하나 들어갔다가 그냥...,시작의 하늘섬 사당 이용하는거 말하시는거면 1.1.2에서 막혔습니다
왕눈도 전작 야숨처럼 들어갔다가 덜깨고 나온 사당은 붉은색으로 지도에 워프 표시해주나요? 아니면 아예 표시 안해서 워프도 못하나요. 저번에 하나 들어갔다가 그냥...,죄송하지만 1.12버전이후로 불법마소글리치 뿐만아니라 방패서핑 복사. Y+B복사등 모든 글리치가 막혔습니다.
... 한 군데 남으신거 같은데요? 맞나요? 이미지가 작아서 잘은 안보이는데요... 빨간 원으로 친 부분에는 사당이 두 군데 입니다. 여기가 맞을 듯 싶네요...,"    게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ‍ 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾
       최대한 간결하고 정확한 답변 드려볼게요!
 질문에 대한 답변: 
  리잘포스 꼬리는 리잘포스의 특정 일부를 파괴하여 얻을 수 있습니다. 리잘포스는 하이랄드 전역에서 등장할 수 있으며, 특히 아크로 X 지역에서 수확량이 많습니다. 
 블루, 블랙, 실버 리잘포스는 각각 희귀, 드문, 일반적인 종류입니다. 파괴할 때 높은 확률로 나오는 것도 아니므로 인내심을 가지고 잡아보시기 바랍니다.
   ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ
         ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ
  "
... 한 군데 남으신거 같은데요? 맞나요? 이미지가 작아서 잘은 안보이는데요... 빨간 원으로 친 부분에는 사당이 두 군데 입니다. 여기가 맞을 듯 싶네요...,"안녕하세요. 답변드립니다.
젤다 왕눈 초록 리잘포스의 꼬리는 리잘포스를 처치하면 얻을 수 있습니다. 
리잘포스는 하이랄 평원, 하이랄 성, 하이랄 성 내부 등 다양한 지역에서 발견할 수 있으며, 특히 하이랄 평원 북쪽 부근에서 자주 출몰합니다. 
하지만 리잘포스의 등급에 따라 나오는 아이템이 다르므로, 초록색 리잘포스를 처치해서 꼬리를 얻기 위해서는 해당 등급의 리잘포스를 찾아야 합니다. 
따라서, 블루, 블랙, 실버 리잘포스 이외에 초록 리잘포스도 출몰할 수 있으니, 여러 지역에서 적극적으로 탐색해보시기 바랍니다.
도움이 되었으면 좋겠습니다.    "
